SAVRASENKO ALEKSEY,8:45,2,1/2,0,0,1,0,1,1,0,2,0,0,0,0,1,11.23.2005,CSKA,Pau-Orthez,FALSE
SAVRASENKO ALEKSEY,21:00,6,3/5,0,0,4,1,5,0,2,0,1,0,2,1,11,11.30.2005,CSKA,Real Madrid,TRUE
SAVRASENKO ALEKSEY,18:00,8,3/6,0,2/4,0,2,2,0,0,0,1,0,3,2,5,12.07.2005,CSKA,Ulker,FALSE
SAVRASENKO ALEKSEY,17:15,9,3/5,0,3/3,1,3,4,2,2,2,3,0,1,2,17,12.14.2005,CSKA,Partizan,TRUE
SAVRASENKO ALEKSEY,11:15,5,2/3,0,1/2,0,0,0,0,0,0,1,0,3,1,2,12.22.2005,CSKA,Montepaschi Siena,FALSE
SAVRASENKO ALEKSEY,12:00,3,1/2,0,1/2,1,0,1,2,0,1,0,0,3,1,1,01.04.2006,CSKA,Panathinaikos,TRUE
SAVRASENKO ALEKSEY,10:30,0,0/3,0,0,3,1,4,0,1,0,0,0,3,2,1,01.11.2006,CSKA,Unicaja,FALSE
SAVRASENKO ALEKSEY,20:00,4,2/4,0,0,1,2,3,0,4,2,0,0,1,0,6,01.18.2006,CSKA,Pau-Orthez,TRUE
SAVRASENKO ALEKSEY,8:15,1,0/3,0,1/2,3,1,4,0,0,0,0,2,1,2,0,01.26.2006,CSKA,Real Madrid,FALSE
SAVRASENKO ALEKSEY,31:30,8,4/8,0,0,5,6,11,0,1,1,1,1,1,2,16,02.01.2006,CSKA,Ulker,TRUE
SAVRASENKO ALEKSEY,22:00,9,4/6,0,1/2,1,3,4,1,1,2,0,1,4,1,6,02.08.2006,CSKA,Partizan,FALSE
SAVRASENKO ALEKSEY,20:00,5,2/4,0,1/2,1,4,5,0,0,1,0,1,2,2,5,02.22.2006,CSKA,Lietuvos Rytas,FALSE
SAVRASENKO ALEKSEY,16:45,4,2/2,0,0,2,4,6,0,0,1,1,0,4,1,7,03.01.2006,CSKA,Tau Ceramica Vitoria-Gasteiz,TRUE
SAVRASENKO ALEKSEY,20:45,2,1/3,0,0,3,1,4,1,2,0,1,0,2,0,6,03.09.2006,CSKA,GHP Bamberg,FALSE
SAVRASENKO ALEKSEY,23:45,11,5/6,0,1/2,1,2,3,1,1,0,1,1,3,1,12,03.15.2006,CSKA,Lietuvos Rytas,TRUE
SAVRASENKO ALEKSEY,26:45,7,3/8,0,1/2,2,3,5,5,2,2,4,0,2,6,19,03.22.2006,CSKA,GHP Bamberg,TRUE
SAVRASENKO ALEKSEY,27:15,6,3/8,0,0,3,3,6,1,2,1,2,0,1,1,11,03.29.2006,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
SAVRASENKO ALEKSEY,28:00,2,1/2,0,0,2,4,6,4,0,2,1,0,3,0,7,04.04.2006,CSKA,Efes Pilsen,TRUE
SAVRASENKO ALEKSEY,13:15,4,2/3,0,0,1,2,3,1,0,0,0,0,5,1,3,04.06.2006,CSKA,Efes Pilsen,FALSE
SAVRASENKO ALEKSEY,6:30,0,0/1,0,0,1,0,1,0,0,1,0,0,0,0,-1,04.28.2006,CSKA,Winterthur FC Barcelona,FALSE
SAVRASENKO ALEKSEY,24:15,10,5/5,0,0/2,1,3,4,0,1,0,3,0,3,1,14,04.30.2006,CSKA,Maccabi Elite Tel Aviv,TRUE
ANDERSEN DAVID,37:00,12,3/9,0,6/6,1,9,10,1,2,1,0,0,1,6,23,11.02.2005,CSKA,Montepaschi Siena,TRUE
ANDERSEN DAVID,31:30,10,4/14,0,2/2,3,3,6,1,1,1,0,5,4,4,2,11.09.2005,CSKA,Panathinaikos,FALSE
ANDERSEN DAVID,22:15,21,7/8,1/1,4/4,0,7,7,1,1,1,0,0,3,5,30,11.16.2005,CSKA,Unicaja,TRUE
ANDERSEN DAVID,29:15,14,4/11,0,6/6,0,12,12,2,1,3,1,1,2,6,23,11.23.2005,CSKA,Pau-Orthez,FALSE
ANDERSEN DAVID,22:00,13,5/8,0,3/3,3,2,5,1,2,0,0,2,4,4,16,11.30.2005,CSKA,Real Madrid,TRUE
ANDERSEN DAVID,23:45,16,7/10,0,2/3,0,6,6,0,0,1,0,0,1,3,19,12.07.2005,CSKA,Ulker,FALSE
ANDERSEN DAVID,24:00,6,1/3,0,4/5,1,8,9,1,0,0,0,1,3,4,13,12.14.2005,CSKA,Partizan,TRUE
ANDERSEN DAVID,25:30,20,8/16,0/1,4/4,3,5,8,1,1,3,0,0,2,2,18,12.22.2005,CSKA,Montepaschi Siena,FALSE
ANDERSEN DAVID,27:00,18,9/12,0,0,3,5,8,2,0,3,0,4,3,2,17,01.04.2006,CSKA,Panathinaikos,TRUE
ANDERSEN DAVID,32:15,16,6/13,0,4/5,1,9,10,0,1,3,0,1,4,3,14,01.11.2006,CSKA,Unicaja,FALSE
ANDERSEN DAVID,27:45,16,7/13,0,2/2,4,4,8,3,0,0,1,0,2,6,26,01.18.2006,CSKA,Pau-Orthez,TRUE
ANDERSEN DAVID,35:00,15,4/10,0,7/8,1,2,3,0,1,2,0,0,1,5,14,01.26.2006,CSKA,Real Madrid,FALSE
SMODIS MATJAZ,3:00,4,2/2,0,0,0,1,1,0,0,0,0,0,0,1,6,11.02.2005,CSKA,Montepaschi Siena,TRUE
SMODIS MATJAZ,24:00,8,1/3,2/6,0,1,5,6,2,1,4,0,0,4,1,4,11.16.2005,CSKA,Unicaja,TRUE
SMODIS MATJAZ,33:00,17,5/8,1/4,4/5,5,3,8,0,1,3,4,0,1,3,22,11.23.2005,CSKA,Pau-Orthez,FALSE
SMODIS MATJAZ,8:45,3,0,0/2,3/4,0,0,0,2,0,0,0,0,0,2,4,11.30.2005,CSKA,Real Madrid,TRUE
SMODIS MATJAZ,23:15,18,3/4,4/5,0,1,2,3,1,1,2,0,0,2,0,17,12.07.2005,CSKA,Ulker,FALSE
SMODIS MATJAZ,12:45,6,1/1,1/1,1/2,0,0,0,1,1,1,0,1,5,2,2,12.14.2005,CSKA,Partizan,TRUE
SMODIS MATJAZ,28:15,11,4/8,1/3,0/1,2,3,5,0,2,1,0,1,2,4,11,12.22.2005,CSKA,Montepaschi Siena,FALSE
SMODIS MATJAZ,21:00,8,1/2,1/2,3/3,1,4,5,1,2,1,1,0,4,4,14,01.04.2006,CSKA,Panathinaikos,TRUE
SMODIS MATJAZ,32:00,6,3/8,0/2,0,2,2,4,0,1,4,0,0,4,0,-4,01.11.2006,CSKA,Unicaja,FALSE
SMODIS MATJAZ,9:30,12,0,4/7,0,1,1,2,0,1,1,0,1,1,0,9,02.01.2006,CSKA,Ulker,TRUE
SMODIS MATJAZ,30:15,11,1/3,2/3,3/4,2,6,8,1,0,3,0,0,2,4,15,02.08.2006,CSKA,Partizan,FALSE
SMODIS MATJAZ,33:00,8,1/2,2/5,0,0,7,7,0,1,1,0,0,3,2,10,02.22.2006,CSKA,Lietuvos Rytas,FALSE
SMODIS MATJAZ,35:45,21,4/7,3/8,4/5,4,3,7,2,5,3,1,0,3,8,29,03.01.2006,CSKA,Tau Ceramica Vitoria-Gasteiz,TRUE
SMODIS MATJAZ,32:45,23,8/12,1/4,4/5,1,7,8,3,0,2,2,1,0,8,33,03.09.2006,CSKA,GHP Bamberg,FALSE
SMODIS MATJAZ,25:00,16,4/8,1/4,5/7,4,2,6,0,2,1,0,2,4,5,13,03.15.2006,CSKA,Lietuvos Rytas,TRUE
SMODIS MATJAZ,25:45,13,2/5,2/3,3/5,0,3,3,0,2,0,0,0,2,4,14,03.22.2006,CSKA,GHP Bamberg,TRUE
SMODIS MATJAZ,26:45,13,3/6,2/4,1/3,4,4,8,0,0,2,0,1,4,4,11,03.29.2006,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
SMODIS MATJAZ,31:00,11,4/7,1/7,0,1,8,9,1,3,2,1,0,0,4,18,04.04.2006,CSKA,Efes Pilsen,TRUE
SMODIS MATJAZ,27:00,13,4/7,1/5,2/2,2,3,5,0,1,0,0,0,3,3,12,04.06.2006,CSKA,Efes Pilsen,FALSE
SMODIS MATJAZ,34:15,17,4/9,0/3,9/12,2,10,12,0,0,1,1,3,2,9,22,04.28.2006,CSKA,Winterthur FC Barcelona,FALSE
SMODIS MATJAZ,34:45,12,1/3,3/6,1/2,2,6,8,1,1,0,0,2,3,3,14,04.30.2006,CSKA,Maccabi Elite Tel Aviv,TRUE
LANGDON TRAJAN,31:00,5,1/2,1/7,0,0,0,0,3,0,1,2,0,4,2,0,11.02.2005,CSKA,Montepaschi Siena,TRUE
LANGDON TRAJAN,27:45,12,1/4,2/8,4/4,0,0,0,1,0,2,0,1,5,3,-1,11.09.2005,CSKA,Panathinaikos,FALSE
LANGDON TRAJAN,34:45,7,2/4,1/5,0,1,0,1,1,2,2,0,0,1,1,3,11.16.2005,CSKA,Unicaja,TRUE
LANGDON TRAJAN,33:00,13,2/2,3/6,0,0,3,3,1,1,1,0,0,2,2,14,11.23.2005,CSKA,Pau-Orthez,FALSE
LANGDON TRAJAN,33:00,11,1/2,3/9,0,1,3,4,1,1,3,0,0,2,3,8,11.30.2005,CSKA,Real Madrid,TRUE
LANGDON TRAJAN,26:45,12,2/5,2/6,2/2,0,3,3,1,2,2,0,0,0,2,11,12.07.2005,CSKA,Ulker,FALSE
LANGDON TRAJAN,22:00,9,0/3,2/4,3/5,0,3,3,1,2,0,0,0,0,2,10,12.14.2005,CSKA,Partizan,TRUE
LANGDON TRAJAN,34:00,20,8/9,1/5,1/1,2,1,3,1,4,1,0,0,4,3,21,12.22.2005,CSKA,Montepaschi Siena,FALSE
LANGDON TRAJAN,31:45,9,1/4,2/6,1/2,2,2,4,3,0,3,0,0,3,1,3,01.04.2006,CSKA,Panathinaikos,TRUE
LANGDON TRAJAN,40:00,14,1/5,4/7,0,0,5,5,2,0,1,0,0,1,2,14,01.11.2006,CSKA,Unicaja,FALSE
LANGDON TRAJAN,23:00,16,2/3,3/3,3/3,1,2,3,2,1,0,0,0,2,3,22,01.18.2006,CSKA,Pau-Orthez,TRUE
LANGDON TRAJAN,41:15,17,1/3,3/5,6/8,0,8,8,1,4,3,1,0,3,7,26,01.26.2006,CSKA,Real Madrid,FALSE
LANGDON TRAJAN,29:45,18,6/6,2/7,0,0,5,5,1,2,1,1,0,2,3,22,02.01.2006,CSKA,Ulker,TRUE
LANGDON TRAJAN,26:30,19,4/7,3/5,2/3,0,2,2,3,4,4,0,0,3,2,17,02.08.2006,CSKA,Partizan,FALSE
LANGDON TRAJAN,37:15,12,2/3,2/7,2/2,1,3,4,2,1,2,0,0,1,2,12,02.22.2006,CSKA,Lietuvos Rytas,FALSE
LANGDON TRAJAN,32:00,8,1/1,2/6,0,0,2,2,1,0,3,0,0,3,0,1,03.01.2006,CSKA,Tau Ceramica Vitoria-Gasteiz,TRUE
LANGDON TRAJAN,34:00,14,4/4,2/7,0,0,2,2,3,0,3,1,0,3,2,11,03.09.2006,CSKA,GHP Bamberg,FALSE
LANGDON TRAJAN,33:30,14,3/5,2/5,2/2,0,4,4,2,0,2,0,0,0,1,14,03.15.2006,CSKA,Lietuvos Rytas,TRUE
LANGDON TRAJAN,30:15,9,2/4,1/3,2/2,1,1,2,0,2,1,0,0,4,2,6,03.22.2006,CSKA,GHP Bamberg,TRUE
LANGDON TRAJAN,31:15,9,3/5,1/4,0,1,6,7,1,0,1,0,0,2,2,11,03.29.2006,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
LANGDON TRAJAN,34:00,12,3/6,2/5,0,0,2,2,0,1,1,0,0,1,2,9,04.04.2006,CSKA,Efes Pilsen,TRUE
LANGDON TRAJAN,33:45,24,2/7,5/7,5/6,0,3,3,1,3,1,0,0,1,4,25,04.06.2006,CSKA,Efes Pilsen,FALSE
LANGDON TRAJAN,34:15,13,1/3,1/3,8/8,1,4,5,3,0,0,0,1,4,5,17,04.28.2006,CSKA,Winterthur FC Barcelona,FALSE
LANGDON TRAJAN,28:00,11,0/1,3/6,2/2,0,0,0,1,0,1,0,2,4,2,3,04.30.2006,CSKA,Maccabi Elite Tel Aviv,TRUE
HOLDEN JR,18:44,6,3/4,0/2,0,0,2,2,3,0,1,0,0,0,2,9,10.22.2007,CSKA,Prokom Trefl Sopot,FALSE
HOLDEN JR,23:56,0,0/3,0/2,0,0,0,0,2,1,1,0,0,1,0,-4,10.31.2007,CSKA,Montepaschi Siena,TRUE
HOLDEN JR,26:34,9,1/2,1/1,4/4,2,2,4,3,0,0,0,0,0,4,19,11.07.2007,CSKA,Union Olimpija,FALSE
HOLDEN JR,22:04,9,0/1,3/5,0,1,2,3,0,0,1,0,0,2,0,6,11.14.2007,CSKA,Olympiacos,TRUE
HOLDEN JR,29:11,10,2/2,2/5,0,0,0,0,3,2,1,0,0,5,1,7,11.21.2007,CSKA,Zalgiris,TRUE
HOLDEN JR,35:15,10,2/5,2/6,0/1,0,2,2,5,1,0,0,0,2,3,11,11.29.2007,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
HOLDEN JR,32:29,10,3/7,1/2,1/1,0,2,2,8,1,4,0,1,2,2,11,12.05.2007,CSKA,Virtus VidiVici,TRUE
HOLDEN JR,23:30,10,2/3,2/2,0,0,1,1,3,1,0,0,0,1,0,13,12.12.2007,CSKA,Prokom Trefl Sopot,TRUE
HOLDEN JR,32:53,9,0/1,3/7,0,0,5,5,2,2,4,0,1,1,0,7,12.19.2007,CSKA,Montepaschi Siena,FALSE
HOLDEN JR,28:21,7,0,2/6,1/2,0,2,2,5,1,0,0,0,1,3,12,01.02.2008,CSKA,Union Olimpija,TRUE
HOLDEN JR,37:53,7,0,2/6,1/2,1,2,3,3,0,2,0,0,2,1,5,01.10.2008,CSKA,Olympiacos,FALSE
HOLDEN JR,26:49,9,3/4,1/4,0,0,3,3,4,0,1,0,0,2,1,10,01.17.2008,CSKA,Zalgiris,FALSE
HOLDEN JR,37:34,19,2/7,5/7,0,1,4,5,4,1,3,1,1,1,0,18,01.23.2008,CSKA,Tau Ceramica Vitoria-Gasteiz,TRUE
HOLDEN JR,12:24,0,0,0/2,0,0,1,1,2,0,0,0,0,0,0,1,01.30.2008,CSKA,Virtus VidiVici,FALSE
HOLDEN JR,37:42,6,1/8,0/3,4/5,2,2,4,4,3,1,0,1,3,4,5,02.13.2008,CSKA,Lottomatica Roma,TRUE
HOLDEN JR,27:06,0,0/1,0/2,0,0,2,2,1,2,1,0,0,0,1,2,02.20.2008,CSKA,AXA FC Barcelona,TRUE
HOLDEN JR,36:15,10,2/4,2/6,0,0,1,1,3,1,0,0,0,1,0,8,02.27.2008,CSKA,Unicaja,FALSE
HOLDEN JR,30:06,11,3/4,1/4,2/2,0,3,3,2,3,2,0,0,1,3,15,03.06.2008,CSKA,Lottomatica Roma,FALSE
HOLDEN JR,24:46,10,2/5,2/6,0,0,0,0,3,2,1,0,0,3,1,5,03.12.2008,CSKA,Unicaja,TRUE
HOLDEN JR,22:56,0,0/6,0/2,0,0,2,2,0,0,1,0,0,1,1,-7,03.20.2008,CSKA,AXA FC Barcelona,FALSE
HOLDEN JR,22:07,0,0/1,0/2,0,0,0,0,1,1,0,0,0,2,2,-1,04.01.2008,CSKA,Olympiacos,TRUE
HOLDEN JR,23:02,8,3/3,0/2,2/4,0,2,2,2,1,1,0,0,3,2,7,04.03.2008,CSKA,Olympiacos,FALSE
HOLDEN JR,27:00,3,0/1,1/3,0,0,1,1,6,0,1,0,0,2,3,7,04.09.2008,CSKA,Olympiacos,TRUE
HOLDEN JR,38:23,15,2/7,3/4,2/2,0,1,1,3,2,0,0,1,2,3,15,05.02.2008,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
HOLDEN JR,33:29,14,1/4,3/7,3/4,1,0,1,3,2,2,0,0,4,3,9,05.04.2008,CSKA,Maccabi Elite Tel Aviv,FALSE
VAN DEN SPIEGEL TOMAS,24:45,6,2/3,0,2/2,1,3,4,0,0,3,4,0,3,3,10,10.22.2007,CSKA,CSKA Moscow,TRUE
VAN DEN SPIEGEL TOMAS,21:28,2,0/1,0,2/2,2,2,4,1,0,0,1,0,1,2,8,10.31.2007,CSKA,Zalgiris,FALSE
VAN DEN SPIEGEL TOMAS,29:53,17,6/11,0,5/11,4,10,14,1,0,2,2,0,3,8,26,11.07.2007,CSKA,Tau Ceramica Vitoria-Gasteiz,TRUE
VAN DEN SPIEGEL TOMAS,37:33,27,8/11,0,11/11,8,6,14,1,3,1,1,0,3,11,50,11.14.2007,CSKA,Virtus VidiVici,FALSE
VAN DEN SPIEGEL TOMAS,16:19,7,2/6,0,3/4,3,4,7,0,1,3,0,1,3,3,6,11.21.2007,CSKA,Olympiacos,FALSE
VAN DEN SPIEGEL TOMAS,9:43,2,0,0,2/2,0,2,2,0,0,3,1,0,3,1,0,11.29.2007,CSKA,Montepaschi Siena,TRUE
VAN DEN SPIEGEL TOMAS,25:11,15,5/8,0,5/6,1,6,7,0,0,3,3,0,4,4,18,12.19.2007,CSKA,Zalgiris,TRUE
VAN DEN SPIEGEL TOMAS,14:16,11,5/9,0,1/2,2,2,4,1,0,1,0,0,5,3,8,01.02.2008,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
VAN DEN SPIEGEL TOMAS,28:29,4,1/9,0,2/2,3,5,8,2,3,1,3,2,4,2,7,01.10.2008,CSKA,Virtus VidiVici,TRUE
VAN DEN SPIEGEL TOMAS,30:11,15,5/9,0,5/6,5,7,12,0,2,2,2,0,2,4,26,01.17.2008,CSKA,Olympiacos,TRUE
VAN DEN SPIEGEL TOMAS,10:51,0,0/1,0,0/2,2,1,3,0,0,0,0,0,1,1,0,02.13.2008,CSKA,Lottomatica Roma,TRUE
VAN DEN SPIEGEL TOMAS,9:22,2,0/1,0,2/4,1,2,3,0,0,1,0,1,2,2,0,02.20.2008,CSKA,AXA FC Barcelona,TRUE
VAN DEN SPIEGEL TOMAS,12:13,8,2/5,0,4/4,3,1,4,0,0,2,0,2,5,2,2,02.27.2008,CSKA,Unicaja,FALSE
VAN DEN SPIEGEL TOMAS,14:50,4,1/3,0,2/6,2,5,7,0,0,0,1,0,4,4,6,03.06.2008,CSKA,Lottomatica Roma,FALSE
VAN DEN SPIEGEL TOMAS,14:30,8,4/4,0,0/1,1,2,3,0,0,0,0,0,1,1,10,03.12.2008,CSKA,Unicaja,TRUE
VAN DEN SPIEGEL TOMAS,11:23,6,3/3,0,0,1,1,2,0,0,1,0,0,0,0,7,03.20.2008,CSKA,AXA FC Barcelona,FALSE
VAN DEN SPIEGEL TOMAS,3:14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,05.02.2008,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
VAN DEN SPIEGEL TOMAS,3:01,3,1/1,0,1/2,0,1,1,0,1,0,0,0,1,2,5,05.04.2008,CSKA,Maccabi Elite Tel Aviv,FALSE
SISKAUSKAS RAMUNAS,18:22,13,1/1,2/3,5/8,0,0,0,0,1,0,0,0,2,3,11,10.22.2007,CSKA,Prokom Trefl Sopot,FALSE
SISKAUSKAS RAMUNAS,26:47,11,1/2,1/4,6/6,0,2,2,1,1,1,0,0,2,7,15,10.31.2007,CSKA,Montepaschi Siena,TRUE
SISKAUSKAS RAMUNAS,32:00,7,1/3,1/3,2/2,0,1,1,1,0,1,0,0,4,3,3,11.07.2007,CSKA,Union Olimpija,FALSE
SISKAUSKAS RAMUNAS,31:59,24,4/6,4/10,4/4,1,1,2,0,2,1,0,1,2,4,20,11.14.2007,CSKA,Olympiacos,TRUE
SISKAUSKAS RAMUNAS,30:34,19,4/4,3/4,2/2,1,1,2,3,1,1,0,0,1,5,27,11.21.2007,CSKA,Zalgiris,TRUE
SISKAUSKAS RAMUNAS,30:06,16,3/6,2/4,4/5,1,4,5,2,1,1,0,0,2,3,18,12.05.2007,CSKA,Virtus VidiVici,TRUE
SISKAUSKAS RAMUNAS,21:10,10,3/7,0,4/4,0,1,1,0,2,1,0,0,0,4,12,12.12.2007,CSKA,Prokom Trefl Sopot,TRUE
SISKAUSKAS RAMUNAS,30:14,18,5/8,1/3,5/6,1,4,5,1,3,0,2,0,2,7,28,12.19.2007,CSKA,Montepaschi Siena,FALSE
SISKAUSKAS RAMUNAS,25:13,5,0,1/3,2/2,0,4,4,1,2,4,1,0,2,4,9,01.02.2008,CSKA,Union Olimpija,TRUE
SISKAUSKAS RAMUNAS,35:50,9,3/4,1/6,0/2,1,1,2,3,1,0,0,0,1,4,10,01.10.2008,CSKA,Olympiacos,FALSE
SISKAUSKAS RAMUNAS,29:22,20,4/6,4/6,0,0,1,1,2,1,0,2,0,0,4,26,01.17.2008,CSKA,Zalgiris,FALSE
SISKAUSKAS RAMUNAS,27:35,9,1/3,1/4,4/6,2,3,5,3,1,0,1,1,2,4,13,01.23.2008,CSKA,Tau Ceramica Vitoria-Gasteiz,TRUE
SISKAUSKAS RAMUNAS,18:39,8,3/5,0/1,2/2,3,2,5,1,0,1,0,0,1,2,11,01.30.2008,CSKA,Virtus VidiVici,FALSE
SISKAUSKAS RAMUNAS,27:33,10,2/5,1/3,3/4,3,3,6,1,1,1,1,0,2,3,13,02.13.2008,CSKA,Lottomatica Roma,TRUE
SISKAUSKAS RAMUNAS,24:58,16,3/4,2/5,4/4,1,0,1,1,0,1,0,0,4,3,12,02.20.2008,CSKA,AXA FC Barcelona,TRUE
SISKAUSKAS RAMUNAS,26:57,12,4/5,0/3,4/6,2,2,4,0,1,3,0,0,1,4,11,02.27.2008,CSKA,Unicaja,FALSE
SISKAUSKAS RAMUNAS,28:06,25,5/6,3/3,6/7,1,3,4,0,2,1,0,1,2,5,30,03.06.2008,CSKA,Lottomatica Roma,FALSE
SISKAUSKAS RAMUNAS,32:09,6,0/3,2/4,0,2,5,7,3,1,1,0,0,1,0,10,03.12.2008,CSKA,Unicaja,TRUE
SISKAUSKAS RAMUNAS,29:30,13,2/6,1/2,6/8,1,3,4,2,1,2,1,1,3,5,13,03.20.2008,CSKA,AXA FC Barcelona,FALSE
SISKAUSKAS RAMUNAS,32:12,12,1/4,1/3,7/7,1,3,4,1,1,1,0,1,1,4,14,04.01.2008,CSKA,Olympiacos,TRUE
SISKAUSKAS RAMUNAS,21:37,20,4/4,4/7,0,0,4,4,3,1,1,1,0,4,5,26,04.03.2008,CSKA,Olympiacos,FALSE
SISKAUSKAS RAMUNAS,27:19,24,3/5,5/6,3/3,0,2,2,1,2,1,0,1,4,3,23,04.09.2008,CSKA,Olympiacos,TRUE
SISKAUSKAS RAMUNAS,20:21,16,3/4,1/4,7/8,2,0,2,1,0,1,0,0,4,6,15,05.02.2008,CSKA,Tau Ceramica Vitoria-Gasteiz,FALSE
SISKAUSKAS RAMUNAS,26:09,13,1/6,1/4,8/8,3,1,4,2,1,1,0,1,3,6,13,05.04.2008,CSKA,Maccabi Elite Tel Aviv,FALSE
HINES KYLE,23:28,6,3/7,0,0/4,3,1,4,0,0,0,1,2,1,2,2,10.15.2015,CSKA,Maccabi FOX Tel Aviv,TRUE
HINES KYLE,19:15,15,5/9,0,5/6,1,4,5,0,3,0,0,0,3,4,19,10.23.2015,CSKA,Dinamo Banco di Sardegna Sassari,FALSE
HINES KYLE,34:37,9,3/4,0,3/4,2,1,3,2,1,0,2,0,3,3,15,10.29.2015,CSKA,Brose Baskets Bamberg,TRUE
HINES KYLE,18:44,9,3/8,0,3/5,4,2,6,0,1,0,0,1,2,4,10,11.05.2015,CSKA,Darussafaka Dogus Istanbul,FALSE
HINES KYLE,32:36,13,6/7,0,1/3,1,3,4,1,0,1,0,0,2,2,14,11.13.2015,CSKA,Unicaja Malaga,TRUE
HINES KYLE,31:12,7,3/7,0,1/5,4,5,9,1,2,2,3,0,1,5,16,11.19.2015,CSKA,Maccabi FOX Tel Aviv,FALSE
HINES KYLE,26:31,6,2/5,0,2/4,2,3,5,2,1,2,2,2,1,2,8,11.27.2015,CSKA,Dinamo Banco di Sardegna Sassari,TRUE
HINES KYLE,28:29,17,5/6,0,7/8,0,5,5,1,0,1,0,0,2,6,24,12.03.2015,CSKA,Brose Baskets Bamberg,FALSE
HINES KYLE,10:51,4,2/2,0,0,1,0,1,0,0,1,4,0,2,1,7,12.11.2015,CSKA,Darussafaka Dogus Istanbul,TRUE
HINES KYLE,22:56,9,3/3,0,3/4,2,2,4,1,1,0,0,0,3,4,15,12.18.2015,CSKA,Unicaja Malaga,FALSE
HINES KYLE,11:16,6,3/4,0,0/1,0,2,2,0,0,1,0,1,4,1,1,12.29.2015,CSKA,Khimki Moscow Region,FALSE
HINES KYLE,25:10,14,7/7,0,0,3,2,5,0,0,1,1,0,2,1,18,01.07.2016,CSKA,Real Madrid,TRUE
HINES KYLE,29:48,12,5/7,0,2/3,3,3,6,3,1,1,1,0,1,2,20,01.14.2016,CSKA,FC Barcelona Lassa,TRUE
HINES KYLE,35:09,11,5/12,0,1/2,3,8,11,0,1,1,2,1,4,2,13,01.21.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,FALSE
HINES KYLE,21:09,9,4/5,0,1/1,2,1,3,1,0,0,1,0,2,1,12,01.28.2016,CSKA,Brose Baskets Bamberg,TRUE
HINES KYLE,25:56,9,3/4,0,3/3,0,3,3,0,0,1,0,0,3,3,10,02.05.2016,CSKA,Zalgiris Kaunas,FALSE
HINES KYLE,21:30,10,3/5,0,4/7,2,2,4,0,0,2,2,1,3,5,10,02.12.2016,CSKA,Olympiacos Piraeus,TRUE
HINES KYLE,24:31,11,3/5,0,5/8,1,3,4,1,1,1,0,1,2,4,12,02.25.2016,CSKA,Khimki Moscow Region,TRUE
HINES KYLE,25:37,16,7/9,0,2/2,0,4,4,1,2,1,0,1,3,2,18,03.02.2016,CSKA,Real Madrid,FALSE
HINES KYLE,29:38,17,6/9,0,5/9,4,1,5,1,0,3,1,0,3,5,16,03.11.2016,CSKA,FC Barcelona Lassa,FALSE
HINES KYLE,14:54,7,3/5,0,1/1,0,4,4,1,0,1,1,1,2,2,9,03.17.2016,CSKA,Laboral Kutxa Vitoria Gasteiz,TRUE
HINES KYLE,31:42,9,2/5,0,5/6,1,3,4,0,0,1,0,0,4,6,10,03.24.2016,CSKA,Brose Baskets Bamberg,FALSE
HINES KYLE,31:08,14,6/7,0,2/2,4,1,5,3,0,0,1,1,2,2,21,04.01.2016,CSKA,Zalgiris Kaunas,TRUE
HINES KYLE,25:21,7,2/5,0,3/6,2,7,9,2,2,1,0,0,4,4,13,04.08.2016,CSKA,Olympiacos Piraeus,FALSE
HINES KYLE,26:38,21,9/12,0,3/5,1,2,3,0,1,2,1,2,2,4,19,04.12.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
HINES KYLE,35:25,19,8/9,0,3/3,3,1,4,2,1,0,0,0,2,2,25,04.14.2016,CSKA,Crvena Zvezda Telekom Belgrade,TRUE
HINES KYLE,29:25,7,2/2,0,3/4,1,3,4,2,0,2,0,0,4,2,8,04.18.2016,CSKA,Crvena Zvezda Telekom Belgrade,FALSE
HINES KYLE,36:37,8,3/4,0,2/2,4,3,7,3,0,3,0,0,2,1,13,05.13.2016,CSKA,Lokomotiv Kuban Krasnodar,TRUE
HINES KYLE,32:32,15,6/7,0,3/3,1,3,4,2,0,3,0,1,4,3,15,05.15.2016,CSKA,Fenerbahce Istanbul,FALSE
VORONTSEVICH ANDREY,19:15,9,0/2,3/4,0,3,4,7,0,0,1,1,1,3,1,10,10.15.2015,CSKA,Maccabi FOX Tel Aviv,TRUE
VORONTSEVICH ANDREY,21:41,10,2/5,2/4,0,2,0,2,1,2,0,1,0,3,0,8,10.23.2015,CSKA,Dinamo Banco di Sardegna Sassari,FALSE
VORONTSEVICH ANDREY,25:06,8,0/2,2/7,2/2,1,5,6,0,1,0,0,1,2,2,7,10.29.2015,CSKA,Brose Baskets Bamberg,TRUE
